beta,gamma,rho
0.1877746204552337,0.08404046810452726,0.3779122608324234
0.12909201141105697,0.0782940516700966,0.3005831789125069
0.2032023156860678,0.08872904032852955,0.40388399568067807
0.20589888810484092,0.08182923414224105,0.3444734082553057
0.16238285374125996,0.0798967470187846,0.32432374120620033
0.18751856973035777,0.08292896392317238,0.34717646462489793
0.16733016217100824,0.08262249101552988,0.28380957731888345
0.15340089534786758,0.07949050704496295,0.3030933061401625
0.15339825238852034,0.07501107344323837,0.29570561211245155
0.14601583211431957,0.07869371766341687,0.3307762562638362
0.20002450710700154,0.0860436900713295,0.3401335303912151
0.12281859708675111,0.07763995650198834,0.2737398696254401
0.17524529747863715,0.0833338337162123,0.33607860994665106
0.1382233187992708,0.09078311369189072,0.28927660588811355
0.11312519390277276,0.08566788911582433,0.26612712061207167
0.15737037149352037,0.08315550191946115,0.3554395618859234
0.14598798310380418,0.07275599462834564,0.2693742751200082
0.2154705987218594,0.06010420570269586,0.394471847253324
0.15772738144178117,0.09023718028484161,0.31301948964585596
0.18083302592269684,0.09054282606535963,0.3264479301122061
0.13987688417344019,0.08308285570750441,0.26986181542521614
0.14019503958616367,0.09240805092330284,0.30442174911516384
0.16185365508011282,0.07677267706413045,0.328305780024994
0.1535897054182958,0.07164222547254363,0.27381683613311786
0.16176958445468567,0.09183241566566065,0.34048164668894987
0.15676957729137678,0.08626207080469966,0.32266651579738614
0.13534179490954154,0.08259211546572838,0.2489977546456248
0.16898549990032513,0.07191751328162845,0.36271527964023065
0.15821699856331253,0.0801725282811117,0.30773547136587676
0.17740772824677872,0.07654538451453757,0.29685239604528546
0.17680793079352186,0.08248776332234105,0.3119151300624471
0.21404917327901019,0.08486942899065968,0.3530841197370311
0.20300385905243942,0.08221150474314813,0.3598982533288197
0.18027536445096667,0.07912547791358945,0.31197838534571776
0.19216987839447766,0.08442708458752606,0.34204060422970595
0.13042769119066738,0.0918617816923218,0.20268353460983657
0.2203520411471459,0.08988495777548608,0.3496370872761969
0.149954409601716,0.07440318526881015,0.28803218970131467
0.18366001363813464,0.08722479376449667,0.308865070077291
0.16888538414426066,0.07500739255972437,0.3013288485497126
0.1687570720087704,0.08817139116367381,0.303540195447735
0.2126442899533621,0.08336007225164074,0.34001501828743114
0.15174990680037473,0.08793103364523304,0.30282823887087645
0.18982510156198815,0.09381609764628834,0.32599490423810273
0.1432393679727537,0.07357873609671643,0.25907662818162125
0.20979417290064434,0.06862765379994341,0.3954404314710902
0.16719213823754012,0.08038296118249552,0.28620821151998915
0.15529779415918712,0.08077943025496978,0.3398667719167263
0.17082453805982806,0.08406377499117461,0.3145652437388476
0.16593349614237363,0.0915940749870317,0.3352275739330603
0.14177136334667406,0.08117749036286605,0.27712364619319
0.18841595165583638,0.09071604392583829,0.33817528478969033
0.14414690120892334,0.08703759660397464,0.27367727993524127
0.16448682154339633,0.07546088904028511,0.3207833675078702
0.13502448458855298,0.09278583256097173,0.25446640879372945
0.20324102661544602,0.07761997013650919,0.3889633010553811
0.1664983698656003,0.0847783148698699,0.33054604577629465
0.16267398387973364,0.08191106275187097,0.3016230661157351
0.18708013376352015,0.08208989098443564,0.3178685520469574
0.154390765253335,0.07888100745896164,0.32437964955900833
0.1913211902660848,0.08415849908745875,0.3755535797050084
0.1458531808845867,0.08287110886994314,0.28023630259232857
0.13567845416841004,0.08205074452608778,0.2851945593950506
0.15782721230086263,0.08386134172893846,0.3124250219349962
0.13211462857153256,0.08604531506636566,0.22291853655655225
0.15059393178204286,0.07386396777949636,0.2959545340283901
0.1842874671334366,0.07409785017394106,0.35478023563303773
0.19454327041750194,0.08505715584544313,0.35652150045698106
0.20075988458601982,0.09461376637524772,0.33065843573930903
0.19557330735571418,0.08747631892663155,0.3139057655764902
0.19693869681961607,0.09833483475366472,0.3197591547870806
0.1354234749715837,0.0774180026960249,0.29425914828459127
0.1771592942408478,0.0866105392187064,0.31837363050340256
0.2215217607060688,0.08914663822733535,0.3491411207808588
0.17508924356896552,0.0839875181014991,0.31140365307445245
0.16457033637899154,0.08306552275214305,0.3169333295448926
0.16507835105379398,0.09624321984091426,0.3370246551101487
0.18922249773797326,0.09073276884469293,0.32833153866101106
0.1701154385972554,0.09520798317537865,0.2852071247867996
0.17068142482029766,0.07545454873426144,0.3156474422745226
0.23373636073956666,0.08706909730222878,0.37550598534032786
