beta,gamma,rho
0.15644331882110735,0.08822326433163674,0.29859867342929164
0.21627143090387674,0.07875511216378639,0.3845311377312051
0.1666596472758722,0.08039812762203621,0.3914973536593055
0.15756147589152814,0.08124292545926552,0.29697040645270634
0.15551374591082995,0.10059728756362096,0.23829041210792404
0.1928388369620107,0.09845885929807033,0.31364443648329005
0.1332591651966866,0.08118862824593837,0.28804319787012167
0.2625876304338025,0.08411421263409552,0.42258739393169203
0.13695940805285203,0.09170181196053523,0.21760997031761878
0.14194036292002904,0.08975361817395312,0.30955894948834517
0.15181538517529386,0.07564654158670882,0.26074565874021927
0.1455902488922718,0.07578820180107117,0.3222234203143787
0.23354003608517507,0.08931530685170133,0.3701355451068905
0.1678386311157553,0.0954289098389444,0.289507278808945
0.30343142248031696,0.09018043346047333,0.3676710042152463
0.21418970635835902,0.0887600270647581,0.33883860345525235
0.2169949374298882,0.09787630941623424,0.3445679450159649
0.12132822934085793,0.09671337148916166,0.2544756331580039
0.1459618678527682,0.07982731162738944,0.28577563223632785
0.18035225491096368,0.07295975062491848,0.2709709278934049
0.14688915472919434,0.06888288477891041,0.30880665124828255
0.2476476225959815,0.0884605656292006,0.35437954487827616
0.12596152022789886,0.09170394051982028,0.2853271083074699
0.152015751871938,0.08069208162137445,0.2527734406881214
0.2053709461481733,0.07216996174445159,0.370766304424482
0.15526205425589212,0.08894049146430072,0.26829009705393086
0.18181991300492853,0.08631789673876489,0.37248674790497316
0.1793361603955866,0.09053018992931813,0.336299471327001
0.20348784502919856,0.07731268497319882,0.3829569168146121
0.15886730826233036,0.07655930855244873,0.40425358859818034
0.16301047149675846,0.09474340112180821,0.2793093204719629
0.16438122188659327,0.1190684245453246,0.29099675851680656
0.12629906226796073,0.0984175940146636,0.20605085806741497
0.11981586713729003,0.07805024728164522,0.29252773753747646
0.207958221380065,0.08923809389787361,0.33521383095486723
0.19585211174028916,0.09182534281014998,0.4000630984414608
0.10925310752650934,0.07539759602656158,0.3384335809048351
0.22261607131972064,0.08454707098091699,0.3580289335148805
0.1756860251473378,0.10758331743861786,0.35034772859251617
0.21401224081488177,0.0801134425782051,0.3510439584264625
0.17740031527478164,0.09542047669579817,0.23405696272382676
0.13481292086738306,0.08717851670444751,0.2768000779935492
0.14909161081753267,0.0797093983377421,0.315407015459603
0.14884950016536957,0.08892024817763705,0.33078424374602977
0.20707540914279865,0.07796942017951743,0.3022742405641152
0.13556516148606462,0.0754076890285163,0.27317773096225817
0.13584645092493927,0.0801247769186251,0.23665859571375247
0.11750367076433678,0.08640432459605936,0.1819844882505302
0.14970107471837665,0.10318293291946731,0.31340968224093646
0.16975699850055848,0.08823010794862614,0.38089054689767265
0.16976825315861632,0.08459930180343442,0.3164114263281911
0.18565420155928086,0.09437154371863045,0.3610514007280369
0.17646422809064088,0.08497296105849836,0.34233902152513773
0.256884203689334,0.09190408238212386,0.3326690083316418
0.15493876515202215,0.09377965714036811,0.26241841830225626
0.19039414956741227,0.09443400338271263,0.29288120467612655
0.23316475740791734,0.08664983042886781,0.36730618526913217
0.14099201447338353,0.08913194180865204,0.24735961261802894
0.16040065163686104,0.08010347584928594,0.28047406321574553
0.14618449344952403,0.10150016189874343,0.29857610415292984
0.1705222575613757,0.08303504458368313,0.31447459908978503
0.21226219434370425,0.0918341326113975,0.22348525190856572
0.21117847134233714,0.0907418676272495,0.2568818945238173
0.1656421534351811,0.09100613853548074,0.32121459899822546
0.19081548109095853,0.08775326697727612,0.23171117440191757
0.17591504854787976,0.08301255918636485,0.3129669649421907
0.1664387587894745,0.08644598044138961,0.43484050213120923
0.203135953823101,0.09104713339133867,0.28200354619492407
0.11599215720389637,0.08764408566297525,0.2157862991235998
0.29557432979372134,0.09752033961845968,0.4538080338010974
0.23200405136357136,0.09797616032085854,0.40165231761473885
0.11307701254281279,0.08342102910544602,0.25502749472127945
0.20597203472789424,0.07613058960920657,0.37238701551504483
0.15298410436533644,0.08051701568957248,0.30083441333086214
0.1560177866414689,0.0684541655742448,0.35252541191653963
0.15464157088079825,0.07671604260746459,0.3031205123628224
0.14182284230681802,0.07883440972648076,0.33367257168630526
0.16119065507020042,0.0846182098475745,0.36742501699808094
0.16564387444225664,0.096744215663679,0.23669509105890932
0.14852501719894384,0.09453389158496563,0.2763227525303747
0.1580181936733689,0.0909134479871635,0.2818022186291356
0.19293053990981832,0.08480489899291241,0.3353934321274577
0.18663926214931664,0.08150110593373516,0.33391830614762447
0.20032963557546202,0.07861992791245198,0.4162478900744694
0.1429100556078978,0.10024802017764482,0.2538747671191065
0.1802919835690283,0.08125271722571971,0.375654744278899
0.18356949864554084,0.09032570458573488,0.3314528796634123
0.13019322810290745,0.09871201032752241,0.27701338308398116
0.11168730405486776,0.0780463314709897,0.2711868102204906
0.14321255196375499,0.08046463941560857,0.30033830731411576
0.15178761078405764,0.09003951413781477,0.3674336677008987
0.13811940712603143,0.10029183519406482,0.2630673152419887
0.17868126518334052,0.08470134154673994,0.3355893312490668
0.1608996111410564,0.08151959221136743,0.3556417120354621
0.18581284871746795,0.06869855249460101,0.33563777862670435
0.16697730606756667,0.09792138050539917,0.32596537580697993
0.14765244214852685,0.06871726763564963,0.29674283103859256
0.1247333750606952,0.09317722665623884,0.284149208669094
0.17999012868710298,0.10008374324847918,0.35118959554864443
0.1614082209036352,0.10421419636942907,0.24058450779785262
