beta,gamma,rho
0.15156122032157912,0.08211801942806714,0.3156574815922876
0.12765727206456254,0.0676039969027703,0.21867566934675065
0.16020759187355338,0.07577116645390163,0.32499816324402
0.19014761362140342,0.06489299110462633,0.5122200206370807
0.1367855099597654,0.09832274933687023,0.2018434951718735
0.2534912469289896,0.07522558739558997,0.4984324039583934
0.12517247672289009,0.07309471076887614,0.03986609395100613
0.11170857099255907,0.07075722063086978,0.1855446676819785
0.238373846989688,0.10020465756029312,0.30169267809780886
0.15278864765354258,0.06937959256224843,0.18716528305222432
0.20639678094495278,0.08834250297025252,0.39465111038689554
0.20653278684710913,0.0908396765106737,0.5080318219707637
0.20146893584345388,0.09059290914900966,0.31383489373296386
0.10649297808230099,0.06838942191096893,0.19738367365094014
0.1606031501594566,0.08264685198951541,0.26668279716917215
0.14433207975851128,0.123011049296042,0.2700131691206593
0.16113787371889796,0.0904825858003654,0.23028656392289612
0.17488903199772726,0.09182026794321523,0.2935014103137628
0.15866288765555825,0.08874888482130244,0.3153507862426488
0.12181397168680151,0.12564895149296815,0.10363728810165354
0.19502906824969035,0.10613662753639445,0.3567352595533566
0.18368799323305485,0.08108602838668102,0.3286277321906571
0.12809215311527478,0.09690994030821237,0.25864319034184746
0.15986575489265756,0.09025853405319473,0.3364397708037773
0.17142399480293402,0.08071981030021598,0.3094244715841315
0.1264811531279592,0.05638207463476473,0.15692055594364815
0.1300802137481646,0.07626736176903659,0.24215259687062637
0.18482587605040607,0.09666306849672289,0.16652016620003787
0.1686598350007567,0.08603994937454353,0.3988924512687324
0.11950757736487529,0.10426074679554141,0.072990079651077
0.14407779080010352,0.10644455455176119,0.27730624892162686
0.14902854271396193,0.072871446720502,0.2450664020122904
0.1997091170396455,0.0888881741184839,0.2544801309383902
0.20577337512184912,0.09156772789187491,0.4446558444448827
0.20062299899967695,0.079035678814134,0.4379991915298028
0.14898503042047334,0.09786714353288832,0.11545394038332919
0.15371658882471906,0.09552284589741032,0.15534754817928828
0.10788315656212383,0.06642115778941632,0.2531259410684423
0.14404996751658578,0.05661000498602675,0.26804532838269396
0.21532705401997715,0.07785352511778673,0.4055922559627157
0.15498271552337936,0.07139439755483085,0.33895760947714826
0.1267977686394514,0.11400476543109596,0.22490309073187947
0.21311425737077277,0.07732565017340687,0.37666383300348444
0.1341928695708219,0.11036701252991107,0.23582252772907958
0.14876400964966602,0.07342898514967536,0.44953029158716307
0.17083527386110375,0.08987978099881189,0.1784510354001946
0.11312053882223713,0.0774101454265082,0.26652424576208417
0.12945942693447685,0.10344969196791735,0.1809838025561958
