beta,gamma,rho
0.161604962999016,0.08104347928649898,0.37308535962186007
0.16279601550294423,0.09253702993457688,0.3362302241956708
0.23030080161493527,0.08877903931232858,0.4788620035996807
0.19508521366709713,0.12299222106348269,0.3648631017466259
0.19038153390690027,0.0657626209758675,0.4917207283055758
0.11450646403278353,0.05411100164237338,0.15134144262611324
0.1510159320836684,0.051005209552867865,0.35047351590592846
0.2974202227562493,0.12592179632359424,0.5323477048772024
0.15715354562145706,0.08348377464586894,0.30535542131152776
0.1634584045720614,0.07512386617672547,0.07778861285906764
0.17052317215010313,0.07981599188124242,0.35033546315532027
0.18287868406442365,0.07654074911664768,0.21599031284900266
0.2398215133809854,0.09361508474924476,0.3464786709729404
0.1532123280372139,0.0620933397040474,0.4043375087089189
0.18926590211019456,0.09615746979873535,0.36168933669968095
0.13606281380240204,0.05613734826942575,0.274159617335515
0.21518912868022055,0.11888959569058823,0.40601112646109466
0.13908308416952686,0.07224635441849087,0.033889732676447175
0.2075253809778117,0.1238990460423216,0.3739645085794031
0.258214205914446,0.08517967761365035,0.29757560802692246
0.1653086213836343,0.11294824124861005,0.23326233362484344
0.14810913049530317,0.09183279334464683,0.12767628375935242
0.13021370825941728,0.10516076536911742,0.17035946946003602
0.13471039920459354,0.08628590338155274,0.26969556086938323
0.22501442099217966,0.10509102814533132,0.42380050556190857
0.14070419586567012,0.12297477550670963,0.11500273998405204
0.3963146037385348,0.11490828507631037,0.7183265486550519
0.22502536545332624,0.09096197924060986,0.5582331099756156
0.10958506712419522,0.10060429578857147,0.19654496137821242
0.1722823267450186,0.07636441061064232,0.3386107774399821
0.1749474453696783,0.0806984795135965,0.37081904805530463
0.19503322573615334,0.09780317217419005,0.44794408144165765
0.1538888967041741,0.10825084205200215,0.1623044334361759
0.17591956162331263,0.1154781051322566,0.14250964523258408
0.125849862794264,0.05960209956199827,0.15616482069844606
0.14798817272209375,0.09802332522807515,0.27339142257492427
0.20207819377352265,0.10090926346234727,0.41582261130960974
0.1839695456875829,0.11549467584485487,0.29758488539019856
0.09622896549121307,0.05053106822431588,0.1922354962219787
0.17218020398718248,0.07335722309334024,0.33472563226716634
0.1825579193213463,0.10086291520399367,0.36929298740719024
0.29181271615948406,0.10729383192024285,0.6766404158951901
0.22427900879091722,0.10953226500522947,0.5333045010305224
0.12542424884833156,0.06762418154149817,0.34804002670825346
0.24527266052281638,0.1241697018074886,0.5895111186005216
0.16951485228030233,0.10091195703805908,0.27940991430647166
0.20361269055484066,0.12617394181366923,0.30580053214901687
0.16667724518848695,0.06745395495739293,0.318920767213987
0.1625261243773361,0.09787073085829047,0.3437624088106912
0.1603578535562317,0.09455528047341469,0.4146169156323408
0.1366014529168506,0.0597774613119401,0.41583204151936415
0.11730075603713065,0.1157650787204596,0.1426443463499501
0.1853187294112147,0.08547286498926467,0.41001761511377205
