beta,gamma,rho
0.1676928706639959,0.0871114184022477,0.27093865161533087
0.12211469625348823,0.08081716370347061,0.3270647989525756
0.15632021923406902,0.09290496537698427,0.23601122602667524
0.21159514459033107,0.08832898929808401,0.4835652078960629
0.2101057605085237,0.08490626123703884,0.15616146751018425
0.2009870851502985,0.1277573095761998,0.38307487371988513
0.1515392437579114,0.1416793298049582,0.25252910160358166
0.1686598350007567,0.08603994937454353,0.3988924512687324
0.11950757736487529,0.10426074679554141,0.072990079651077
0.13847352062258278,0.0925134438507718,0.07609544740668328
0.1444057353002987,0.09157201792711542,0.07790892798917436
0.16456761159633798,0.07319132977778713,0.3145493018840247
0.14407779080010352,0.10644455455176119,0.27730624892162686
0.14902854271396193,0.072871446720502,0.2450664020122904
0.13739507812632556,0.08924820485509707,0.048903113066133576
0.2342183938635684,0.07249478084703004,0.43061325285918706
0.1639692262511211,0.11753219690786577,0.20920690758855295
0.19409976339594154,0.10687081873859046,0.3705941003017649
0.13635270197682897,0.09768836092419632,0.27937609253387796
0.12379216695683383,0.09575078026472215,0.13027542391459299
0.1286971114097612,0.09215695128287171,0.17754616621279837
0.2551713400908332,0.10978575945622343,0.22099715067275494
0.3036247699829898,0.09819767386657659,0.6314649497501486
0.24415664029593975,0.08438599568039332,0.4768750580625787
0.2564731095147444,0.10139765369574238,0.4378697013716015
0.1800823370107254,0.0876054638668929,0.2974239001139622
0.11386263942684899,0.08340351675928781,0.11881840781403197
0.12788984329963515,0.08847074279560924,0.09950583629733156
0.14938532420790845,0.1264515425727188,0.25180964148981994
0.1416882960707044,0.13587435466559944,0.15726378590162185
0.15094482998678793,0.09525876968969439,0.11208103727132093
0.11077539207157593,0.1193075619912159,0.10803024069545586
0.21919203393425007,0.07791205823786408,0.43534397068604724
0.22737107675964857,0.10906434159928863,0.24629264217734834
0.11391467737392105,0.07333852777769538,0.17191708515662293
0.139285904678487,0.10885434918252847,0.1252728541908378
0.14241121534583884,0.10727287049201534,0.12664571358272977
0.18865843933064214,0.11341606557051383,0.23499316089685182
0.15829047170493651,0.125935629205393,0.1665624561654437
0.15698538309457705,0.10398352197037734,0.42047946164086647
0.1914711683588673,0.07950037234414993,0.3541419739200884
0.16445921956613063,0.08515170350805758,0.03223287317388834
0.12948924012723406,0.1136592275524296,0.26834372191666883
0.1510866646178995,0.10781029122537533,0.22972300301741228
0.17806322677349873,0.11770703208533423,0.2761422208507591
0.2232427102852047,0.06689821067758822,0.2959214650811492
0.16133599443609348,0.08319304479971351,0.3382717938776023
0.1470455592708806,0.09003447197985665,0.1531439873286681
0.11171650547943554,0.10156030415261173,0.0540822456146139
0.15669381090709525,0.10437228716778918,0.27845937081159383
0.23224281053251766,0.10959567610654145,0.3339552850864886
0.1682585964798247,0.08111253193327303,0.2750904929616165
0.17651312091921295,0.09578639138947033,0.29520186371028906
0.19861229823592197,0.07757566147315069,0.24064840040995145
0.22155050464865883,0.06705702743775212,0.5340287686926317
0.08901232258200129,0.06523055886106952,0.06652816584958075
0.12276643847972822,0.09425110646292403,0.3115734015840218
0.14877609882502923,0.08632091070484947,0.2742068974205642
0.16895683125953165,0.1103471651924994,0.22926190065100568
0.11964938152723965,0.07282425962070269,0.2649238994398195
0.1295091593607066,0.07518263322599925,0.0374908405399772
0.13872545681651938,0.08763316523138927,0.24154889623514875
0.29207515089452024,0.05620280924878518,0.5059539104235461
0.30307911262419207,0.09662889668391442,0.561188133830004
0.11279882915595899,0.07026593945567144,0.18352310103591274
0.1936213937379882,0.12783962453080927,0.22681373294912685
0.1997091170396455,0.0888881741184839,0.2544801309383902
0.23851128669781735,0.09188899747370152,0.378149911198036
0.19459431566489788,0.07182619160848672,0.4077171958721131
0.20577337512184912,0.09156772789187491,0.4446558444448827
0.19344382609861482,0.07216100011907603,0.3199611302229004
0.1929558094412142,0.13066106199415672,0.3094973753210081
0.12897638762579916,0.11506256812778724,0.19438284651840912
0.17357534992377366,0.13697620441535135,0.30845121128645614
0.16559046211286282,0.08064036141023387,0.3560765417785371
0.1529099946243565,0.07909517743327217,0.06834641001337367
0.2054119611114828,0.08257226060948264,0.3432173983875769
0.20062299899967695,0.079035678814134,0.4379991915298028
0.17671985576076832,0.08899509692026189,0.39756043340317354
0.11977449430115868,0.1107034325768435,0.24355122061822254
0.13394990985357907,0.09725894221424804,0.26431173259938623
0.19458097085420706,0.06715671181194058,0.3291575017629061
0.14898503042047334,0.09786714353288832,0.11545394038332919
0.17178573978652883,0.052810497077452376,0.2494798210180309
0.14907936116511017,0.06402935025067148,0.25910733782058476
0.22478603865295627,0.0915413306424137,0.3625833245998604
0.15867536644858532,0.108665065477963,0.08143732142050766
0.22882568216946625,0.10395844021520696,0.3260829927609078
0.12914511209794932,0.10018934199477529,0.3209990318615531
0.2329612538047376,0.08142354304279824,0.36845243827420165
0.1632044587240385,0.07558243963640858,0.3650358737019465
0.1515567336079396,0.10401343278066497,0.03406716995348598
0.26782324493274995,0.07143845893405777,0.5914403136836079
0.24775654644938483,0.10877108453542172,0.27443977936035396
0.3538444378297778,0.07776071798204053,0.6299225224417404
0.1916389944912033,0.08380835776609712,0.20303052258110243
0.17509775322216914,0.10841665269989854,0.25018429015955873
0.17940493734600793,0.07100593619462334,0.24607212833411252
0.15371658882471906,0.09552284589741032,0.15534754817928828
0.2501527823191463,0.08184868672598211,0.37177263581085795
0.201646938763273,0.08539770843125062,0.424578709529466
0.18441027888391281,0.06486477469228108,0.3308444276923124
0.1930875964381502,0.07499119575927364,0.3115702828596645
0.17294517048861616,0.11376660822103714,0.2977234266875929
0.30580085687213987,0.08704095613263872,0.49238324756767055
0.14577564606737764,0.0818464679513563,0.14117382873080714
0.10087101905134155,0.09824589974412377,0.145754029750002
0.17465225307510907,0.09142384995090459,0.36926040949175376
0.14025826133317867,0.08098145435357357,0.11529637465355513
0.288317388455231,0.10884024511803392,0.4399531938499869
0.2969146973749479,0.07139167973037565,0.5224153793983142
0.2039828027718702,0.07932077957746024,0.37007415630200474
0.13734787709723104,0.11486216656158486,0.1890568678571931
0.1720866210252726,0.08585619394270183,0.3051035260534115
0.1755080313918554,0.09276067577966653,0.3611299528093911
0.2304131801995452,0.09944801939894883,0.23378751522851468
0.12847771814651587,0.12007476373840101,0.13685159239976016
0.2223015595330592,0.09685911853066408,0.3436806422836689
0.1899607640397431,0.13885254572525602,0.22736947566742513
0.16732868629174244,0.13062321227892545,0.13954397988122622
0.12666380875478522,0.08347267059912677,0.3159484570448545
0.092443626377192,0.09599710155783923,0.12594132810446998
0.1527871486615089,0.06483917761299667,0.2196548037671617
0.24570899538940755,0.11444640711156147,0.27224397195744715
0.17014060473290427,0.11197394806652151,0.2715107313773412
0.19920237689726417,0.10856282985862545,0.29281400695322174
0.2305935195789522,0.0743735241712933,0.35789517767130896
0.21456856916835354,0.09389950601236326,0.37907859642559016
0.2985784917090452,0.09182665894113877,0.4120767362663762
0.18545003123660408,0.09089786276788733,0.4876881386464635
0.12106728293814072,0.10489714673905116,0.13152743050997923
0.2511848415855619,0.0923834133336426,0.4735931091124448
0.15162844167821032,0.09564873765925326,0.38668256032682646
0.18486162050720534,0.11701546986084997,0.2834438201143941
0.21532705401997715,0.07785352511778673,0.4055922559627157
0.27652581750342414,0.07979241194465411,0.513420803319121
0.15498271552337936,0.07139439755483085,0.33895760947714826
0.14738908998253064,0.07913806863964881,0.08325866485039742
0.17490456722775544,0.06930271016988451,0.3177901408409003
0.18784442398713014,0.06609904045614097,0.5650489005717215
0.21082695773098759,0.06090533529844987,0.4708959443510433
0.13166754189641183,0.07994234104735745,0.19403782430867747
0.17276409501856432,0.12381636058733851,0.4094223392027947
0.0961275747222263,0.08993388338925083,0.08913629689311914
0.18505259334568336,0.06105067717629577,0.39887173763880573
0.1267977686394514,0.11400476543109596,0.22490309073187947
0.21311425737077277,0.07732565017340687,0.37666383300348444
0.11968803595341555,0.11324850373446313,0.10149835166154536
0.2622901684211902,0.0785872354602872,0.3708213413001225
0.22130905065961404,0.10673060874351255,0.32345859445869113
0.3293097441218437,0.08455078614470578,0.4804982415412564
0.2220634462841704,0.07991246738277029,0.3487695569300717
0.2374960495985488,0.09166166336403986,0.4927635900395866
0.194798030635916,0.10286287533270769,0.052022505795565624
0.16764826705941382,0.1020086282107913,0.36384465549169864
0.21711920911403337,0.12915898903899123,0.3871339431407891
0.3129128123836474,0.08912585805628208,0.5268289418786316
0.131322839041071,0.0992560503254916,0.20108627288214898
0.21236653877024098,0.08049930040629255,0.2751176850359932
0.18640570975921317,0.05285044420427469,0.49455000001707783
0.1826724545455704,0.05951133987507018,0.3220477127587157
0.1341928695708219,0.11036701252991107,0.23582252772907958
0.1317944187723917,0.0840499433823441,0.22490145966766342
0.18313420455502083,0.115303611078415,0.1869825075572
0.14876400964966602,0.07342898514967536,0.44953029158716307
0.17656483325792044,0.07955314384019715,0.27354936021120174
0.17083527386110375,0.08987978099881189,0.1784510354001946
0.20457437575673965,0.07777561414652569,0.38639194989962233
0.13734772470432366,0.12745784614766473,0.2084685954948877
0.22163796744220993,0.07297412579502623,0.6405614285924485
0.11312053882223713,0.0774101454265082,0.26652424576208417
0.17399400517315902,0.09506819279626352,0.3207579227328208
0.12945942693447685,0.10344969196791735,0.1809838025561958
0.18363478856863663,0.08265619341357956,0.29475148475880525
0.16427703815258515,0.0862671654177594,0.17736201298112064
0.15357669176929445,0.06744421792124526,0.3687857978361997
0.2615930539101385,0.07838465282639914,0.35922639249867183
0.23173975361292176,0.08195576947834557,0.4268376451171058
0.26794099200875715,0.09021388772517541,0.3987032916150082
0.18596110345050804,0.07704028991038159,0.14432867503077312
0.27320975969992906,0.08757505144027593,0.5286331240213832
0.1762345167258334,0.10939502778463572,0.2639431988474445
0.20094827843984192,0.09656114571815058,0.2662810807450226
0.29035449653601086,0.0723099432762457,0.5610724280006898
0.28613918153446793,0.08147299092189204,0.5572107049221671
0.28930070287009557,0.08956875447587513,0.6011088884126957
0.13042375193948327,0.08775081841266469,0.299776690062719
0.3381002544899802,0.060580384324219236,0.6331550049977608
0.26263204902647264,0.10638140968614515,0.5292819737218167
0.2401510466047599,0.06060094326803786,0.4412991112013499
0.2657919634977632,0.06004912598583219,0.47917945207422835
0.2481109349227743,0.0717405100916951,0.5491468000799168
0.2309753787872283,0.11293553049704796,0.37621200201286914
0.19040860129902154,0.10904489106609477,0.2726853965848166
0.1719775503432517,0.07530707683039121,0.3689819474203712
