beta,gamma,rho
0.19508521366709713,0.12299222106348269,0.3648631017466259
0.217520271539277,0.10667935647923357,0.4935935343595961
0.16895560437043172,0.05794926231676131,0.330517406133356
0.1691835135157281,0.11023704748203417,0.27682909477647116
0.15715354562145706,0.08348377464586894,0.30535542131152776
0.1330326041609471,0.06762343239853903,0.18116245073888004
0.20822506941651353,0.10155316621232403,0.37581455599924213
0.12548148981575913,0.12950003284839853,0.03022730176302897
0.16117306462547804,0.07452511522066414,0.3372025948229269
0.17052317215010313,0.07981599188124242,0.35033546315532027
0.21678475259495028,0.12428881625748012,0.3586167870500783
0.2075253809778117,0.1238990460423216,0.3739645085794031
0.21013806065259677,0.12836938141178322,0.2875211832671211
0.13471039920459354,0.08628590338155274,0.26969556086938323
0.19550987707526069,0.11855424901410098,0.3085897077303645
0.20886986027266685,0.10082048164715816,0.22494623990386337
0.14225696047416533,0.08641501316631856,0.2754494420061941
0.2923563055473982,0.12226125422923181,0.5052856400854085
0.19156059741496567,0.12261617567847048,0.3018444075891183
0.21962000494821654,0.0757326224763035,0.46910043398054624
0.2263580706669161,0.11996783564613694,0.46790261738978495
0.22502536545332624,0.09096197924060986,0.5582331099756156
0.18112544814879494,0.05867819805499354,0.3869577542589131
0.1722823267450186,0.07636441061064232,0.3386107774399821
0.22100132333627198,0.08486093319070213,0.4886796512811021
0.1749474453696783,0.0806984795135965,0.37081904805530463
0.16708467982404088,0.07768573411482572,0.3396941005246764
0.14798817272209375,0.09802332522807515,0.27339142257492427
0.18937608665851452,0.1369505468119911,0.22456629416537766
0.20207819377352265,0.10090926346234727,0.41582261130960974
0.15923745362202557,0.09055823679364332,0.34244252279452153
0.17186840521339097,0.08637126721720585,0.38148231321560266
0.17588844817615945,0.08939771373729859,0.4256769826948181
0.17786002070892964,0.10847142754233137,0.3851118092071928
0.12862114753236895,0.049153858829892705,0.3750823160110461
0.17988110522018513,0.10388278862613948,0.4101474433670247
0.15416168160154248,0.09922385535159309,0.1935433895718071
0.19542485501716272,0.06393348334651226,0.40194864534734676
0.1667865151680502,0.11719793223273876,0.3379017513452729
0.22140980851627345,0.11287074341217729,0.40607420479161827
0.16875764830857032,0.14415642704221562,0.14448336677270995
0.2515887581908002,0.09057019455289857,0.4596627501871446
0.1825579193213463,0.10086291520399367,0.36929298740719024
0.2844042697645737,0.08251392350474143,0.6547636581171625
0.1377247137769187,0.04699912862311486,0.2057871639670867
0.1441157643094053,0.0504939809633522,0.39885713891241625
0.16951485228030233,0.10091195703805908,0.27940991430647166
0.1625261243773361,0.09787073085829047,0.3437624088106912
0.21436857661029474,0.07641499025083476,0.34443739962972036
0.10409410594546811,0.056764743294045,0.11961419651104697
